imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,a_hat_W_x,a_hat_W_y,a_hat_W_z,q_norm,P_min_eigenvalue,P_symmetry_error,r_position_x,r_position_y,r_position_z,r_theta_x,r_theta_y,r_theta_z,position_residual_norm,attitude_residual_norm,NIS,delta_p_x,delta_p_y,delta_p_z,delta_v_x,delta_v_y,delta_v_z,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,delta_ba_x,delta_ba_y,delta_ba_z
23081,1786181349.4856865,0.005867481231689453,23052,True,True,,-0.004974247879416805,-0.0009544628017054343,-0.002475024456576363,0.27508171333848874,-0.0934656738376286,-0.030969539921347433,1.0,2.8057338636527297e-09,0.0,-0.00048662924273756934,0.0024624717885496604,-0.00016223574457005898,0.0003425664013062687,-3.4939025919724958e-06,9.189919722916092e-05,0.0025153321383281583,0.0003546962208857235,4.5930718608681165,-3.359852576187964e-05,8.013932909156226e-05,-6.368757500223727e-06,-0.00024399766117110149,0.00024530073410915037,-2.5263284320168844e-05,1.9193301889906334e-05,-1.7426351332542787e-07,5.41121955235002e-06,-5.864617524811505e-06,1.0695852659088388e-07,-2.27744767817418e-06,2.7381179666363412e-05,-0.00013641890204605747,8.134392547690664e-06
23082,1786181349.489905,0.004218578338623047,23053,True,True,,-0.0039031192618919934,-0.002019832760232025,-0.003538012008898188,0.1224294919883638,-0.12642569117715172,-0.0007529986909258213,1.0,2.7906942782980346e-09,0.0,-0.0004638695935112874,0.0024246430074495694,-0.00015555309485439225,0.0003238621852960874,1.3964694673440203e-06,8.733191526045187e-05,0.0024735127811833114,0.00033543334451838447,4.380810734812149,-3.1639752578942056e-05,7.847741791506598e-05,-6.066026090506533e-06,-0.00022956600142563023,0.0002408560178534314,-2.4065282146607555e-05,1.7985047046129665e-05,2.1274225324055342e-08,5.095695249961988e-06,-5.495965405191143e-06,-1.5577132945182232e-08,-2.1447529792372416e-06,2.5769272333986766e-05,-0.00013352981558071892,7.716778434188372e-06
23083,1786181349.4956956,0.0057904720306396484,23054,True,True,,-0.0038976232964868024,-0.00201981718309908,-0.0024706022559189515,-0.025834957309635597,-0.11593481280144312,0.06731061045509534,1.0,2.8065181594913183e-09,0.0,-0.00044646771665637127,0.0024043919583544536,-0.00014962530074379317,0.0003264701607687736,1.9056940797195633e-05,0.00010256275971264415,0.00245006568116828,0.00034273175012655347,4.359846302546746,-3.0737136589531366e-05,7.811825324956993e-05,-5.865901178698124e-06,-0.00022247473021064194,0.00023962852103024125,-2.325995229710161e-05,1.832202592667241e-05,7.212035776849202e-07,6.040673398892356e-06,-5.598357292276863e-06,-4.5502600740606186e-07,-2.542558223850554e-06,2.5058825292811802e-05,-0.00013299481123480385,7.433433964033455e-06
23084,1786181349.500187,0.004491329193115234,23055,True,True,,0.0035648270608054744,0.0011764298429083261,0.0039235253023049005,-0.06482086683500456,-0.08529109291792608,0.060099150468442275,1.0,2.796594597724754e-09,0.0,-0.0004260094875389985,0.0023696831514085047,-0.0001435320488442247,0.00030618365921397016,2.6861322909377286e-05,9.502333404277219e-05,0.0024119460546595988,0.00032171322299635543,4.155456018619392,-2.9072660515344933e-05,7.670931149978552e-05,-5.601075035424974e-06,-0.0002101188530256085,0.00023599799748454418,-2.220484448743376e-05,1.7073526663677927e-05,1.0274811514006502e-06,5.562697149593095e-06,-5.217506994459127e-06,-6.473360043753007e-07,-2.3413509362665283e-06,2.3697223872043764e-05,-0.00013052893393484247,7.067751648414964e-06
23085,1786181349.5056782,0.0054912567138671875,23056,True,True,,0.0035700445677999335,0.002242343178912701,0.003925866653241166,0.06438389241042425,-0.10326555001941967,-0.0005801176733868374,1.0,2.8063272460859887e-09,0.0,-0.00041007646618938104,0.0023446851883620282,-0.00013827087364145932,0.00027160720552806044,3.739162115845826e-05,9.003070252253428e-05,0.002384288190455219,0.0002885725815532737,3.947834498334327,-2.813203192462139e-05,7.61304635186723e-05,-5.4122545106523265e-06,-0.00020294858322317705,0.00023541011215986305,-2.1444527302192504e-05,1.519243474083648e-05,1.4489539687612329e-06,5.30031666529031e-06,-4.644007948937295e-06,-9.120022149198003e-07,-2.230849558152892e-06,2.293783137969016e-05,-0.00012941205233345986,6.8037796596547006e-06
23086,1786181349.5100117,0.00433349609375,23057,True,True,,-0.002816898424251129,0.003308518181127621,0.003928097502799318,0.26991294667210475,-0.07413718718605296,-0.019195828132005488,1.0,2.793425418150464e-09,0.0,-0.0003915780450752396,0.0023081172963059678,-0.0001322083662027426,0.00026871454831338014,3.7561674476551645e-05,7.578958116470653e-05,0.00234482789794597,0.00028171341550921563,3.798303907844344,-2.6580436160570757e-05,7.456730913348851e-05,-5.143974666811589e-06,-0.0001916096320758752,0.0002306851845920531,-2.0373614146673834e-05,1.4929110839247213e-05,1.4496501406444966e-06,4.427208356705759e-06,-4.563378617261935e-06,-9.124495872860363e-07,-1.863268966425518e-06,2.1652204959914057e-05,-0.00012678061299045899,6.435874192485258e-06
23087,1786181349.5157855,0.005773782730102539,23058,True,True,,0.0035792519543661324,0.001178901630714907,-0.00033109722823425683,0.36745311768112576,-0.027117736209847032,-0.02999278516934112,0.9999999999999999,2.808738470006585e-09,0.0,-0.0003782282607266655,0.002284991407667823,-0.00012632281680506315,0.00025924132452405575,4.312488268364655e-05,6.944331820964949e-05,0.002319525771439857,0.0002718238295135872,3.689733397200133,-2.5917179579091248e-05,7.413023089120975e-05,-4.938081916305508e-06,-0.0001865633245548047,0.00022964915549689765,-1.9530961795160084e-05,1.4526670246901362e-05,1.679697434004392e-06,4.093196500408222e-06,-4.440483435487202e-06,-1.056678142948552e-06,-1.7226520211085424e-06,2.1109647117292078e-05,-0.0001260454010379731,6.148176071692965e-06
23088,1786181349.5197446,0.003959178924560547,23059,True,True,,0.00571422143780162,0.0011799583088578556,-0.001394636576213146,0.28365413588837285,-0.036024747241995836,-0.05084252147162793,1.0,2.7885693515802548e-09,0.0,-0.00036055369410432567,0.0022461041539009914,-0.00012082909115521687,0.00025212760118035224,3.8573150350499023e-05,6.499617493210266e-05,0.0022780655183231584,0.00026321230586871396,3.542282037673213,-2.4324582779523447e-05,7.234878324192725e-05,-4.681788990184624e-06,-0.00017505308693341437,0.00022438897756213777,-1.8509537930403928e-05,1.3965453626473913e-05,1.4891303176250921e-06,3.785127902774691e-06,-4.2690887940350275e-06,-9.367789041805481e-07,-1.5930228715279087e-06,1.9779755446774023e-05,-0.0001230145324912573,5.799604372331648e-06
23089,1786181349.5256984,0.005953788757324219,23060,True,True,,0.009979547526595654,-0.0030801629122379636,-0.0013930435533416174,0.06594196208224319,-0.02962947292449143,-0.008558667744436477,1.0,2.7928142464895246e-09,0.0,-0.0011231395043932516,0.00372031420018395,-0.002432007508822906,0.00023215661611395558,0.00011960380535836934,0.0003560332815387953,0.004584412788721153,0.0004415444057226502,14.787709732432743,-7.739912946155634e-05,0.00011912526230502111,-9.855825740352445e-05,-0.0005602702164880374,0.0003716152560101467,-0.00040969105187255937,1.459818606402632e-05,5.3335360727308135e-06,1.9879696444520683e-05,-4.470934901278213e-06,-3.3532392997065456e-06,-8.368087169716586e-06,6.370280960191128e-05,-0.00020430277731691142,0.00013548305970407796
23090,1786181349.5299714,0.004272937774658203,23061,True,True,,0.011049283461496933,-0.002011543672938257,0.0028763825338281,-0.09746004280486473,0.018144451419255435,0.04474767071338093,1.0,2.765168850850569e-09,0.0,-0.0010626323898456557,0.0036644615586215908,-0.0023769693340006605,0.00021430805855473677,0.00012446364181674664,0.000338035289567442,0.004495269661026357,0.0004191503299399062,14.103486210103524,-7.242485112155209e-05,0.00011681919787393336,-9.57973264742771e-05,-0.000523748120987286,0.000365408083977846,-0.0003982771158625885,1.3222959706671793e-05,5.497329248037126e-06,1.876949599822585e-05,-4.0513559459811585e-06,-3.455331085057916e-06,-7.900971850908702e-06,5.957549233686065e-05,-0.00020021172562733784,0.00013164982907473973
23091,1786181349.5356915,0.0057201385498046875,23062,True,True,,0.009988069817442914,0.00012244065814680108,0.003949545505679011,-0.14871994568183775,0.06955202034974436,0.034909874322945456,1.0,2.7669229767934003e-09,0.0,-0.00100989413924464,0.0036286700059313948,-0.0023361109869526548,0.0001700536269889684,0.0001360220199252149,0.0003068561213806896,0.004432216908928051,0.0003762723816405335,13.436053066413425,-6.945175451044464e-05,0.00011628167802217041,-9.47394049477886e-05,-0.0005014774305608112,0.0003657132104857268,-0.0003938744984566375,1.0369569801709737e-05,6.022691353441077e-06,1.722691061068988e-05,-3.1817572332342452e-06,-3.7845719809657147e-06,-7.251664647911071e-06,5.7105126473365285e-05,-0.00019902343107184274,0.00013015190782031437
23092,1786181349.5399406,0.004249095916748047,23063,True,True,,-0.0006613924253238513,0.0033220172301277667,-0.0003042608296730809,-0.1250047834496384,0.059353963563339,-0.017993779354208428,1.0,2.7408776642878504e-09,0.0,-0.0009532280485410587,0.0035710446287989615,-0.002281542581897351,0.0001625861146561845,0.00013184391809904834,0.0002990004815123866,0.0043435515429669,0.0003649908921649163,12.869059919380172,-6.481079475915939e-05,0.00011389186157275101,-9.199662625578663e-05,-0.0004676198527394358,0.00035874592161254555,-0.0003825277308741092,9.755152430830832e-06,5.778703310683312e-06,1.6678818215962183e-05,-2.9941875956700404e-06,-3.6312699907647577e-06,-7.020852634432641e-06,5.322775528741669e-05,-0.00019486519984533693,0.00012634727436266083
23093,1786181349.5457115,0.00577092170715332,23064,True,True,,0.0014721307622718185,0.0011951195001185314,0.0039638180229613525,-0.022307508402782502,0.09229790331208064,-0.00963292181962494,1.0,2.7455378238770185e-09,0.0,-0.0009048212959412005,0.0035350814836555347,-0.0022401293236233855,0.00013843764602920663,0.00013320409108511113,0.00026149147162499116,0.004281784915222891,0.00032447819873224464,12.243726962818048,-6.21173324730746e-05,0.0001133276449058807,-9.092606204507275e-05,-0.0004476439308272697,0.0003581401958788474,-0.0003780695681973156,8.242193450717759e-06,5.853001949278697e-06,1.474814819880935e-05,-2.5330570903379402e-06,-3.678044692783129e-06,-6.208005929049393e-06,5.0958895512083056e-05,-0.00019375960632463685,0.00012483293989412264
23094,1786181349.5498047,0.004093170166015625,23065,True,True,,-0.0027863941806378434,0.0011987975448113147,-0.003486823971109599,0.00838610898146776,0.13612073399319718,0.01114077447477868,1.0,2.7182331221361996e-09,0.0,-0.000852767065757036,0.003476064636909415,-0.0021845603812343044,0.00013372338017836406,0.00013256371767244357,0.0002490349131616385,0.0041931540739246174,0.0003122074144265178,11.698964794606416,-5.7740911072749e-05,0.00011079581962696107,-8.804956697282617e-05,-0.0004156794310184104,0.00035057027619727016,-0.00036616610719686544,7.834348318595528e-06,5.764266718512298e-06,1.3925489914643989e-05,-2.4083824950619323e-06,-3.622323950082583e-06,-5.861654635218143e-06,4.731975823501209e-05,-0.0001893793219886437,0.00012084972726136958
23095,1786181349.5556877,0.005882978439331055,23066,True,True,,-0.0006534567981427814,0.0012024198687613972,-0.002415697316474383,-0.046689135012171236,0.1280953280939202,-0.010040831109693116,1.0,2.726811345959292e-09,0.0,-0.0008075880450287634,0.0034402957066244355,-0.0021438911936605422,0.00011184848969805822,0.00012793359911897678,0.00023529203477867537,0.004133291962800006,0.00029024030054691075,11.25362929321897,-5.52956724091319e-05,0.00011030229644035789,-8.706281266581697e-05,-0.0003976683327001178,0.0003500592423720806,-0.00036205323223098334,6.492871245024062e-06,5.583292050240384e-06,1.3315367487940923e-05,-1.999605230471278e-06,-3.5087179174168245e-06,-5.604620979880721e-06,4.524088908353014e-05,-0.00018841167161679875,0.0001194526810944072
23096,1786181349.5599923,0.004304647445678711,23067,True,True,,-0.00491251519291231,-0.0009246004133211861,-0.0024100926954945014,-0.13461717803325376,0.08612662820460201,-0.013872600899604848,0.9999999999999999,2.7049554202529907e-09,0.0,-0.0007618118452556565,0.0033844765620836114,-0.0020901462284953734,0.0001005964164887669,0.00013456928883335816,0.000224291909203381,0.004050154335745561,0.00028024166899587744,10.786719162856725,-5.157549736424284e-05,0.0001080488764728171,-8.442551963039136e-05,-0.0003703099659688706,0.00034355678340371935,-0.00035112408504239887,5.719153051134901e-06,5.827028992199557e-06,1.2609358060338494e-05,-1.7634361728058604e-06,-3.6619080892166745e-06,-5.3073735330611285e-06,4.217039716729416e-05,-0.00018447667342960105,0.00011580027498575205
23097,1786181349.5657456,0.005753278732299805,23068,True,True,,-0.007041281756739504,0.0012095904947680303,-0.0013395203219614387,-0.18007624028050734,0.09317118203421196,0.010240345671391538,1.0,2.712142640783508e-09,0.0,-0.0007191529060303088,0.003345488361234902,-0.0020484692106440983,0.00010353577624450156,0.00013805665495559384,0.00021334753615729967,0.0039881950033024815,0.00027440201916981166,10.438728722041747,-4.9110819466272314e-05,0.00010729069621260814,-8.32732230838202e-05,-0.0003519735089164563,0.0003412161253730282,-0.00034631575767347646,5.945667586064455e-06,5.999770963196331e-06,1.2113667240874361e-05,-1.8323663067064509e-06,-3.770802208549081e-06,-5.098402801606759e-06,4.010690229478456e-05,-0.00018320204746015827,0.00011417612214878932
23098,1786181349.5700066,0.004261016845703125,23069,True,True,,-0.0038436553904327977,0.002278627296976579,-0.00026915991915983303,-0.11972230455744592,0.07316538370820805,0.019447475208737686,1.0,2.690602848732771e-09,0.0,-0.0006767426548900668,0.003289019936521198,-0.0019947986278705814,8.211636872489049e-05,0.00013862365458663434,0.00019633756002721074,0.003905746321708044,0.0002539843560161831,9.9353888956471,-4.566109731433038e-05,0.00010502587101001116,-8.062514497432403e-05,-0.000326757705437021,0.00033502722032807664,-0.0003353384924731075,4.544700104836016e-06,5.974714787736387e-06,1.10654117263057e-05,-1.4050640810820488e-06,-3.7552097678458844e-06,-4.65713104553078e-06,3.724387829981591e-05,-0.0001791873612724291,0.000110512022786639
23099,1786181349.57569,0.005683422088623047,23070,True,True,,-0.010233836326351716,0.0022823825067444245,-0.002395029788114303,-0.02605639529482589,0.0311505776659764,-0.048026708083030556,0.9999999999999999,2.6976054016639225e-09,0.0,-0.0006389502093257296,0.0032494609666362893,-0.001952865062666907,0.00010182575923723079,0.00012799350505212278,0.00018881289363607525,0.003844598275070526,0.0002498021845040474,9.5942799129979,-4.345380763737005e-05,0.00010415270473770423,-7.938976866794972e-05,-0.0003106730682133165,0.0003316602441422319,-0.0003301892671465016,5.823504767180826e-06,5.53125856133746e-06,1.0736074038641388e-05,-1.7946941351182866e-06,-3.4772322295971238e-06,-4.518129600788052e-06,3.535629213406214e-05,-0.00017781916213755223,0.0001087782459240495
23100,1786181349.5800498,0.004359722137451172,23071,True,True,,-0.0017099266322165975,-0.001975198261025978,-0.001325246658513515,0.08497279595458335,0.005195693861401676,-0.010398724675869886,1.0,2.67905589565815e-09,0.0,-0.0005992524160012141,0.0031935800336008336,-0.0019001053415873895,7.950520565889508e-05,0.0001332992312539309,0.00017577224197106304,0.00376410111424044,0.00023449017853054334,9.157234168589548,-4.030098489539678e-05,0.00010199034992913679,-7.686081267529629e-05,-0.0002875188687247004,0.00032580732334694,-0.000319708013883513,4.382536176004032e-06,5.721479719984314e-06,9.929855478740865e-06,-1.3551371075704775e-06,-3.596754358019035e-06,-4.178817800551348e-06,3.2757138432355346e-05,-0.0001739765359200873,0.0001052801892914141
23101,1786181349.585808,0.0057582855224609375,23072,True,True,,-0.008100157495109027,0.00015892749333204113,-0.002386332840712966,0.16856633208394226,0.030930746732630875,0.017346724213282982,1.0,2.68837978790293e-09,0.0,-0.0005656645164358095,0.0031539658191659624,-0.0018584304075616675,0.00010779642506020209,0.00012680766280480127,0.0001715329455164246,0.003704219258274489,0.00023900586603536875,8.878143913009959,-3.836679291354259e-05,0.00010113107262601666,-7.565447380168414e-05,-0.000273337879383013,0.0003221406277899325,-0.0003146733853835842,6.203916592340211e-06,5.464060211105204e-06,9.781929396603792e-06,-1.9101225766749018e-06,-3.4354949754719063e-06,-4.116223657271036e-06,3.111287222770534e-05,-0.00017268224794434527,0.0001035871861875303
23102,1786181349.5898998,0.004091739654541016,23073,True,True,,0.003619661627467648,-0.003033432011692487,-0.0002516896170556941,0.1428692771969119,-0.024294182982550153,-0.013148863893619023,1.0,2.665473370592276e-09,0.0,-0.0005304984871486763,0.0030955429805977104,-0.0018061618247896091,9.671237399773051e-05,0.00012566953513426976,0.0001647783195237801,0.0036229871000214896,0.00022868758149541336,8.471540641494405,-3.5452002976621396e-05,9.8706343986099e-05,-7.300017102166547e-05,-0.00025212083485741203,0.0003149896934098951,-0.0003036716487374593,5.450323400540366e-06,5.366294076141875e-06,9.306062397830789e-06,-1.6799904579181052e-06,-3.3740343064185134e-06,-3.9160132555594904e-06,2.869892365954942e-05,-0.00016846141013141742,9.992384367480177e-05
23103,1786181349.5956774,0.005777597427368164,23074,True,True,,0.001490812617925566,-0.0030300579773860684,0.0008174913961998646,0.07622841926782511,-0.06135927115529528,-0.019561289231463164,1.0,2.676227167536493e-09,0.0,-0.000499126200057912,0.003055559849215338,-0.0017644100640770554,8.062127052422651e-05,0.00013182803905194054,0.00014869492765218144,0.0035635257582817483,0.00021444953404171327,8.15202164129753,-3.362415540967244e-05,9.794296850568821e-05,-7.178079975052045e-05,-0.00023848861366002408,0.00031329440332397934,-0.00029859313434214233,4.490973944869676e-06,5.6585336577348e-06,8.479093189126166e-06,-1.3874052578922592e-06,-3.557776465115445e-06,-3.5679477297616e-06,2.7187999368367776e-05,-0.0001670642614379931,9.821825141734937e-05
