imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,q_norm,P_theta_x,P_theta_y,P_theta_z,P_bg_x,P_bg_y,P_bg_z,P_min_eigenvalue,P_symmetry_error,r_theta_x,r_theta_y,r_theta_z,residual_norm,R_x,R_y,R_z,NIS,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,K_theta_x,K_theta_y,K_theta_z,K_bg_x,K_bg_y,K_bg_z
14898,1786181308.5698693,0.004242658615112305,14869,True,True,,0.011744233560058099,0.008790132531367529,-0.038692100358641485,1.0,8.910036413141678e-09,4.981693976642878e-09,6.284772466109048e-09,3.2898852128909396e-08,1.6700690565220168e-08,2.4051558702968244e-08,4.255591943984206e-09,0.0,0.00031577935352235427,-0.0014912610155158174,0.0005978215565532181,0.0016373657593793684,1.651653e-07,1.831892e-07,1.511735e-07,14.646769905739863,1.6976584657720086e-05,-4.0540132960665876e-05,2.4854198971063227e-05,-5.006734935321394e-06,2.449013188831638e-05,-1.0348700849616845e-05,0.05394617527904219,0.02719425684631979,0.041573241782478156,-0.01645101346973037,-0.016409315194880723,-0.017289981081176218
14899,1786181308.5756245,0.005755186080932617,14870,True,True,,-0.05962348270500658,0.009830908399479213,-0.04081228265779187,1.0,9.011236194446512e-09,4.999994292014614e-09,6.340321334862749e-09,3.2908045235619714e-08,1.6707143972644487e-08,2.4061106342790363e-08,4.268002258654359e-09,0.0,0.0005453124561406571,-0.0014807032947047097,0.0006039038532324265,0.0016895407025936105,1.651653e-07,1.831892e-07,1.511735e-07,15.65556471687294,2.9691602936998476e-05,-4.039155453641998e-05,2.533266976961752e-05,-8.885961265589582e-06,2.4422469260460616e-05,-1.055109592017447e-05,0.05455889337227415,0.02729415540899004,0.04194069281165503,-0.016637245064784815,-0.01647178233071432,-0.01744206552512141
14900,1786181308.5799053,0.004280805587768555,14871,True,True,,0.023476036256259013,0.013002279930218751,-0.03654067756187169,1.0,8.959474649759356e-09,4.978855829329747e-09,6.31301613469246e-09,3.2903066105210487e-08,1.6699279928589315e-08,2.4056333790192044e-08,4.253284742963348e-09,0.0,0.00036770800893598933,-0.0014903776904806264,0.0006084466692816402,0.0016512547318563412,1.651653e-07,1.831892e-07,1.511735e-07,14.916852708069474,1.988655906870645e-05,-4.049110790134151e-05,2.5411820754580678e-05,-5.896857421846048e-06,2.44684792024914e-05,-1.0582036203437729e-05,0.05424550098747941,0.027178763944277262,0.04176007128209566,-0.016541377894860366,-0.0164038998184792,-0.017366574768012004
14901,1786181308.5856335,0.005728244781494141,14872,True,True,,-0.04789078488631914,0.0033904304510162606,-0.02907324152566825,1.0,9.052965570588654e-09,4.996591987334558e-09,6.36492827136153e-09,3.291153383135264e-08,1.6705510753295424e-08,2.4065237198088144e-08,4.265318335370563e-09,0.0,0.0006124514975545739,-0.0014915782903359319,0.0006105862327543744,0.0017241572378085127,1.651653e-07,1.831892e-07,1.511735e-07,16.32287141804435,3.350917148012378e-05,-4.065822125381188e-05,2.5713689053435345e-05,-1.0051653445301077e-05,2.459228802236642e-05,-1.0709973876789786e-05,0.05481154554452411,0.02727558282863839,0.04210346559522354,-0.01671328598844359,-0.016464401420186743,-0.017508538536383185
14902,1786181308.5899675,0.004333972930908203,14873,True,True,,0.04266674676712615,0.0023005721629938943,-0.025866739551791463,1.0,9.002026518493087e-09,4.9770142763861195e-09,6.338517817467358e-09,3.290662456258096e-08,1.669819337537126e-08,2.4060609852755456e-08,4.251680915080304e-09,0.0,0.0004586623459050391,-0.001491958946504624,0.000584876209549156,0.0016668511709516508,1.651653e-07,1.831892e-07,1.511735e-07,15.193465331017887,2.4939568837986334e-05,-4.05154327785179e-05,2.452623969089742e-05,-7.440441081405852e-06,2.4495864988337672e-05,-1.0212933669952623e-05,0.054503133085098854,0.027168711156364104,0.04192876273606331,-0.016618877357294462,-0.016401572694601806,-0.01743542603370746
14903,1786181308.5956302,0.005662679672241211,14874,True,True,,-0.014850097791792439,-0.003050244701994443,-0.033313372618121506,1.0,9.084768355758146e-09,4.993129409292781e-09,6.384941447346757e-09,3.291408970185898e-08,1.670381792857053e-08,2.406855374984172e-08,4.262608729223281e-09,0.0,0.0005590067886053491,-0.0014689514607049217,0.0005938453832737314,0.0016801664568873863,1.651653e-07,1.831892e-07,1.511735e-07,15.480643501153834,3.0688243805288426e-05,-4.001501297416883e-05,2.508496419705601e-05,-9.196191230311388e-06,2.420498709153318e-05,-1.044537526090872e-05,0.05500409687496394,0.027256681099035566,0.042235851088566125,-0.016770888005258822,-0.016456611583469522,-0.017562225353319492
14904,1786181308.5997484,0.004118204116821289,14875,True,True,,0.026704413399437875,0.0043824003109140235,-0.027976611242860598,1.0,9.009672315681315e-09,4.9680851442999415e-09,6.345459550410141e-09,3.290694464939528e-08,1.6694505560206878e-08,2.4061668560641024e-08,4.245206872766766e-09,0.0,0.0004977253219705973,-0.001455773759447982,0.0005678409446521086,0.001639954594874945,1.651653e-07,1.831892e-07,1.511735e-07,14.71686174125437,2.7093012164849226e-05,-3.945931553350474e-05,2.3836752546303966e-05,-8.103341203152592e-06,2.386703947174876e-05,-9.923779188883073e-06,0.05454942494337506,0.027119968431172776,0.04197468169895542,-0.016631934077142068,-0.016375634662281716,-0.01745320220277768
14905,1786181308.6056137,0.005865335464477539,14876,True,True,,0.009668285740641026,0.004358533271442274,-0.03542353446367172,1.0,9.11119306034241e-09,4.989929971643435e-09,6.402129849301822e-09,3.2916148299984735e-08,1.6702201539128643e-08,2.407137859298587e-08,4.260091455751015e-09,0.0,0.0004145844664911533,-0.001468546400149655,0.0005763544715859886,0.0016311631696937707,1.651653e-07,1.831892e-07,1.511735e-07,14.539862893201912,2.2810473207699364e-05,-3.9983623347210485e-05,2.4409343712652364e-05,-6.796590303502726e-06,2.4179905017572372e-05,-1.0160126208439074e-05,0.055164086347364506,0.027239215818609303,0.04234955098793795,-0.016818542469807445,-0.0164495304266314,-0.01760809328854203
14906,1786181308.610296,0.004682302474975586,14877,True,True,,-0.011630206669055471,7.329636642470182e-05,-0.031152320337463277,1.0,9.08785029068021e-09,4.979794720049717e-09,6.3913271719001485e-09,3.291378520843703e-08,1.669826733516765e-08,2.4069430755288834e-08,4.252967735296357e-09,0.0,0.00046331023367619534,-0.001447556535026331,0.0005706931425210396,0.0016235045296047277,1.651653e-07,1.831892e-07,1.511735e-07,14.41939922921959,2.5433931157730893e-05,-3.93299079716743e-05,2.4129079880624477e-05,-7.5999169230353945e-06,2.3790756306042693e-05,-1.0043504422742132e-05,0.05502275663684935,0.027183889121200573,0.0422780921590112,-0.01677491929862766,-0.016417665142911448,-0.0175776990193379
14907,1786181308.6156716,0.00537562370300293,14878,True,True,,0.017139532247867562,0.005375828610118659,-0.029011745833040538,1.0,9.133914064906872e-09,4.988281392105987e-09,6.418302981151313e-09,3.291784515353776e-08,1.670108075947269e-08,2.407399955341316e-08,4.258662788609824e-09,0.0,0.00029499016775087793,-0.0014625935018104676,0.0005589249644677334,0.0015932972310630413,1.651653e-07,1.831892e-07,1.511735e-07,13.836136012180027,1.6254245824749815e-05,-3.9813466592646925e-05,2.373013403879869e-05,-4.8008018610609946e-06,2.407119512986125e-05,-9.875534641637493e-06,0.05530165163734079,0.02723021644806505,0.04245653490282681,-0.01685921618073167,-0.016447265756778406,-0.017650965764301026
14908,1786181308.6202126,0.004540920257568359,14879,True,True,,-0.038249418950271376,-0.0021050945850112027,-0.0311324012983989,1.0,9.094536598263008e-09,4.9745340232138216e-09,6.398686351470208e-09,3.291400090982465e-08,1.66958225767583e-08,2.4070531697955625e-08,4.249057584011986e-09,0.0,0.0004382653911624294,-0.0014368171568347142,0.0005488961064345805,0.0015993145503384852,1.651653e-07,1.831892e-07,1.511735e-07,13.971262927255422,2.4074340457961445e-05,-3.899825703439699e-05,2.323470467123602e-05,-7.188757966609156e-06,2.3590987880870297e-05,-9.671362591774256e-06,0.05506323921986742,0.02715517180026788,0.042326772488772056,-0.016786054930173346,-0.0164033791413296,-0.017596378394680645
14909,1786181308.625462,0.005249500274658203,14880,True,True,,0.029934695807695234,0.005328166427107927,-0.032187990935807126,1.0,9.043520443954967e-09,4.992855158498429e-09,6.388129789408114e-09,3.2909051637955676e-08,1.6702227566772075e-08,2.4068622223943587e-08,4.261530566708861e-09,0.0,0.0003100118014238581,-0.0012637751823109124,0.00015239642775836132,0.0013101372827458025,1.413519e-07,2.023903e-07,1.36013e-07,8.496001909409571,1.9788061634823548e-05,-3.116041795494661e-05,7.1575328214447525e-06,-5.912569553325164e-06,1.885519787382953e-05,-2.982601361263859e-06,0.06397876780998848,0.024669439248744283,0.046967053052528754,-0.01950322588755203,-0.014903253464410527,-0.019524550028300173
14910,1786181308.6296277,0.0041656494140625,14881,True,True,,-0.03717105562275144,-0.0010822757707659022,-0.03218500833444586,1.0,8.895824823937242e-09,4.981899395681978e-09,6.321316583792251e-09,3.2895187502396994e-08,1.669799153029794e-08,2.405703556450885e-08,4.253867970570421e-09,0.0,0.00043789487317718516,-0.001247611659344486,0.0001630901842983758,0.001332248167835724,1.413519e-07,2.023903e-07,1.36013e-07,8.959376212466854,2.751351146480227e-05,-3.068801754973364e-05,7.580704145014744e-06,-8.270047904853324e-06,1.8582527518888288e-05,-3.1600105033276394e-06,0.06293388888825543,0.02461530742561537,0.04647582638630799,-0.019184584477241376,-0.014871708796434492,-0.01932001578430307
14911,1786181308.6356173,0.005989551544189453,14882,True,True,,0.03207940842515341,0.005290728701715209,-0.030051318323942536,1.0,8.938877416193019e-09,5.0193777514574614e-09,6.35655287730798e-09,3.289900751706192e-08,1.6711285177093173e-08,2.4063082121619457e-08,4.279499995011803e-09,0.0,0.00026370735037375303,-0.001290505265969377,0.00016508904794705062,0.0013274787387705692,1.413519e-07,2.023903e-07,1.36013e-07,8.6766541901987,1.662962376885447e-05,-3.1991355641893545e-05,7.714853700736574e-06,-4.9484293633337325e-06,1.9354974657086875e-05,-3.21318678989496e-06,0.06323846625407015,0.0248004860217695,0.046734892075451354,-0.019277082388271888,-0.014984784629160414,-0.0194269789619302
14912,1786181308.6397943,0.004177093505859375,14883,True,True,,-0.019048338145483255,-0.0064465362729418775,-0.033243897137152645,1.0,8.804727573724423e-09,5.007560981095176e-09,6.293103255920307e-09,3.288642754605198e-08,1.6706670712209425e-08,2.405210028355747e-08,4.271288589423437e-09,0.0,0.00030901170390937413,-0.001277740522603055,0.00017561573166047952,0.0013262541089329558,1.413519e-07,2.023903e-07,1.36013e-07,8.717023537262294,1.9202291059521076e-05,-3.159816187722952e-05,8.12529507590193e-06,-5.734788582898236e-06,1.912202557861382e-05,-3.384737356376531e-06,0.06228941752142902,0.024742099989146206,0.04626839529838214,-0.018987941365874707,-0.014950393134056442,-0.019232932003055855
14913,1786181308.6456249,0.005830526351928711,14884,True,True,,0.008654272643099646,-0.0022046002985204914,-0.031109989399796263,1.0,8.843494957784362e-09,5.0397728309466195e-09,6.322390955027979e-09,3.2889885924283025e-08,1.6717978962402267e-08,2.405715081093946e-08,4.29327300963582e-09,0.0,0.0002862597173801547,-0.001279463010794706,0.00016989941365356837,0.001322057499712568,1.413519e-07,2.023903e-07,1.36013e-07,8.633049061077038,1.786310898849059e-05,-3.184537894777805e-05,7.896865988468789e-06,-5.326629439494559e-06,1.9270438749056055e-05,-3.288965426953377e-06,0.06256367904148952,0.0249012570607956,0.046483725440750016,-0.019071596829144184,-0.015047410823050644,-0.019322038533376412
14914,1786181308.649755,0.004130125045776367,14885,True,True,,0.00546380627253914,-0.0011586057372695475,-0.03643302343436931,1.0,8.716125266707046e-09,5.0258221125765196e-09,6.259435487357851e-09,3.287795768752503e-08,1.6712542146667965e-08,2.404627753079795e-08,4.283633554674144e-09,0.0,0.0002286609973467246,-0.0012748409057737019,0.00018345509539606297,0.001308113511423336,1.413519e-07,2.023903e-07,1.36013e-07,8.41401495415083,1.4053997588888635e-05,-3.164544024685903e-05,8.441890940553976e-06,-4.166807660071532e-06,1.9144816370793542e-05,-3.5150215802048076e-06,0.06166259675279649,0.02483232729995502,0.04602086183093337,-0.018797310112489397,-0.01500643220507871,-0.019129714478665398
14915,1786181308.6556172,0.005862236022949219,14886,True,True,,-0.01583731591980079,-0.001177750553640341,-0.03323370841278911,1.0,8.768323228295592e-09,5.058096022365679e-09,6.293297047775986e-09,3.288268811074334e-08,1.672381293285339e-08,2.4052146452942868e-08,4.305638102140238e-09,0.0,0.00030519482177858085,-0.0012629435004402063,0.00019854344784935545,0.001314378052627375,1.413519e-07,2.023903e-07,1.36013e-07,8.578667886182139,1.888577680686337e-05,-3.1547430116530955e-05,9.18621123736291e-06,-5.6410267411433326e-06,1.909300729704379e-05,-3.825473622875614e-06,0.06203187340398217,0.024991791055464244,0.04626982007542388,-0.018910198790796282,-0.0151033695426575,-0.019233039048511424
14916,1786181308.6599429,0.0043256282806396484,14887,True,True,,0.012930465106940355,0.005194743439062615,-0.03109935993916623,1.0,8.668335771200105e-09,5.048483353234328e-09,6.243175101125103e-09,3.287331130254512e-08,1.6719896801357083e-08,2.4043505332472907e-08,4.299000146372802e-09,0.0,0.0002213588295996762,-0.0012917190382447145,0.00020776090009654068,0.0013269146154951017,1.413519e-07,2.023903e-07,1.36013e-07,8.66684306383662,1.3528532587131306e-05,-3.2209669906321675e-05,9.535856267318666e-06,-4.00635682544658e-06,1.9485905641949706e-05,-3.9697939472264575e-06,0.061324507889087526,0.024944295356990626,0.04590131159216017,-0.018695078514536365,-0.015075140768920872,-0.01908003808309876
14917,1786181308.6656208,0.005677938461303711,14888,True,True,,-0.0190234625362342,-0.009738446466579335,-0.030030121145219003,1.0,8.70859465816015e-09,5.074931356543016e-09,6.268710032138088e-09,3.2876948749324534e-08,1.67289998660008e-08,2.404795145709036e-08,4.31700074056277e-09,0.0,0.0003611730308954825,-0.0012433130155104805,0.00021224929790184915,0.0013119919882544333,1.413519e-07,2.023903e-07,1.36013e-07,8.62850136578496,2.2206944275549524e-05,-3.115776074015912e-05,9.781951035686684e-06,-6.656802124367605e-06,1.8862595350160203e-05,-4.073737934503737e-06,0.061609321105673825,0.025074973589802273,0.046089050444782634,-0.018782387302291547,-0.01515443205775771,-0.019158106089930273
14918,1786181308.6698081,0.004187345504760742,14889,True,True,,0.03318115126589017,0.008352186938070504,-0.0310913164072845,1.0,8.60239014888753e-09,5.0609284922275605e-09,6.213414210394927e-09,3.286700644330037e-08,1.672346109983902e-08,2.4038430950019962e-08,4.307390061209187e-09,0.0,0.00021420396216614105,-0.0012657009276936337,0.00020845522104183102,0.0013005136504288593,1.413519e-07,2.023903e-07,1.36013e-07,8.327334772316568,1.2991561770298651e-05,-3.163900171230138e-05,9.5217298429225e-06,-3.846542873479345e-06,1.9140936722455827e-05,-3.963110103777929e-06,0.06085797281626868,0.025005786134630024,0.0456825024208262,-0.018553967487724855,-0.015112940090910174,-0.01898944500337592
14919,1786181308.6756253,0.0058171749114990234,14890,True,True,,-0.02860034019123635,-0.00445012699865195,-0.035348407297180716,1.0,8.663543534065016e-09,5.090515857541872e-09,6.248841586301655e-09,3.2872595604233784e-08,1.6733656807754864e-08,2.4044605895025683e-08,4.32752014635284e-09,0.0,0.0003963669226352664,-0.0012412249097846528,0.0002293920816727117,0.0013230142634013478,1.413519e-07,2.023903e-07,1.36013e-07,8.833446418869245,2.424910368236388e-05,-3.11992910612078e-05,1.053856746974239e-05,-7.281009022541482e-06,1.8890846968408525e-05,-4.388337553102826e-06,0.061290604982084766,0.02515197582963375,0.04594297289309549,-0.018686453012049988,-0.015201395702607852,-0.01909788420625541
14920,1786181308.679897,0.004271745681762695,14891,True,True,,0.036388074817786185,0.006183626154379641,-0.03108296495962761,1.0,8.57057813546972e-09,5.078043587964036e-09,6.199707043502217e-09,3.286388516264813e-08,1.6728635051387007e-08,2.4036158261768202e-08,4.318981531405281e-09,0.0,0.00024393133449025507,-0.0012453968202339805,0.00021914973574213318,0.0012878440676071592,1.413519e-07,2.023903e-07,1.36013e-07,8.203786977603835,1.4746620726757855e-05,-3.1235141840565506e-05,9.988128206399508e-06,-4.384646418653734e-06,1.8899653651451128e-05,-4.156776283935928e-06,0.06063291736047421,0.025090350950703527,0.04558172406250878,-0.01848661287457376,-0.015164311673241159,-0.018948115558848632
14921,1786181308.6856246,0.005727529525756836,14892,True,True,,-0.025392878535795155,0.0019036685007281905,-0.03747039318334368,1.0,8.626878535161833e-09,5.1045283658636866e-09,6.231574839965734e-09,3.286902906840322e-08,1.67376659402594e-08,2.404172696622848e-08,4.336981649179176e-09,0.0,0.0003198968006494092,-0.001246279834237903,0.00027010963230475276,0.0013147268163985976,1.413519e-07,2.023903e-07,1.36013e-07,8.672610147542793,1.9479102503565902e-05,-3.141656146502222e-05,1.2375107547355554e-05,-5.827581718957678e-06,1.9015211055656184e-05,-5.1509090291116e-06,0.06103121678639341,0.02522121096971155,0.04581602368251458,-0.018608680918533994,-0.01524331399843441,-0.019045780737933143
14922,1786181308.6900816,0.004456996917724609,14893,True,True,,0.0044403530459238005,0.004015182289672534,-0.022551541274314565,1.0,8.555772720846565e-09,5.096317081485578e-09,6.19369413706675e-09,3.286234717228075e-08,1.6734148656182498e-08,2.4035229681415606e-08,4.331368591085553e-09,0.0,0.000270337446072928,-0.0012494039556550326,0.00026472104862937113,0.001305438551883278,1.413519e-07,2.023903e-07,1.36013e-07,8.496312346621337,1.631993988666601e-05,-3.1447590604462e-05,1.2054435760154785e-05,-4.865487151337613e-06,1.902904236094207e-05,-5.017017036631383e-06,0.06052817572438815,0.02518063940991029,0.045537515737194806,-0.018455982656127735,-0.015218787924894473,-0.018930429029812387
14923,1786181308.6956148,0.0055332183837890625,14894,True,True,,-0.011533748466924862,0.0008003612473115916,-0.025742317257277936,1.0,8.59528885385931e-09,5.116877528457215e-09,6.215823886644319e-09,3.286593403491806e-08,1.674100124259027e-08,2.4039118413564775e-08,4.345326655259218e-09,0.0,0.000274729606399647,-0.0012679792811698585,0.0002769619592645748,0.0013266332352945963,1.413519e-07,2.023903e-07,1.36013e-07,8.782934613229582,1.666250899004813e-05,-3.20442237064196e-05,1.265727440368717e-05,-4.969090576201862e-06,1.938892720544487e-05,-5.2684069097691404e-06,0.06080773425955428,0.02528222753396082,0.04570021892224572,-0.018541866470329318,-0.015279953718956222,-0.018998408884354407
